Gene	VIC-019-CL	VIC-025-CL	VIC-017-CL	VIC-041-CL	VIC-034-CL	VIC-020-CL	VIC-026-CL
ABCB4	0.4248189531999181	0.9006645040904967	0.13366943711356666	0.5623626055953737	0.1039530678246737	0.5428493119500005	0.0
ABCB5	0.24384843848396645	0.09392599029682223	0.5103309311343045	0.07274970308517842	0.5432592295516934	0.05479369622239491	1.129087660517658
ABCB6	28.614127790318083	2.4981428419164624	28.665511267111945	1.4713221850379905	2.4800219322579524	3.08685880801056	3.3389777099947726
ABCB7	17.591123355282885	7.276953212782103	18.134798788342323	22.841065135549307	16.3018693119519	24.89231729706524	16.952484883032383
ABCB8	19.33768955388006	8.231217598159366	31.910358954021525	8.170969565279433	10.150430431409264	9.078383411338462	12.792007085304663
ABCB9	4.614303876903197	3.700636555240096	1.6643988690465985	2.564135431500844	1.1713257914490292	4.14119127182793	1.8283950105427431
ABCC1	23.57007674166991	44.60970592460218	24.90347348107459	59.47724278261647	18.044014956939	54.15319895433548	27.223450120083214
ABCC10	15.333021188974323	7.092287701349256	12.562208134616773	10.755671420104141	4.722340259053271	11.592254567796513	9.398118693663367
ABCC11	0.05785946899557196	0.08270919610383169	0.03681209608726865	0.0541787166743286	0.04032832931796653	0.0376362566659068	0.053107276018444866
ABCC12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCC2	0.2253440694855157	0.8814012390764363	0.5355282250459087	0.9659016556893588	0.13005430514462102	1.5181980466575218	0.5994245068902049
ABCC3	14.47704693870559	9.38913075219664	24.650521649303414	9.362097146997305	10.594647503617605	13.341818411039036	7.558772868777312
ABCC4	3.890982823267656	8.617260510053061	19.491767532354483	6.56724933968251	4.943195271752232	11.054691305443013	20.889615319279308
ABCC5	42.868022739598395	33.8906985773886	19.915631613486614	20.86049583029535	9.59185305783678	31.649227393723244	17.961573964964227
ABCC6	4.943171348205371	6.543075354890107	5.551640281867185	5.678240122468626	3.6460991441255017	18.23436470825584	8.722719469548137
ABCC8	0.0	0.022748519985258103	0.029358299987870123	0.02093926550209161	0.025985914987547102	0.0	0.08792675505154847
ABCC9	5.152272896762622	0.5819600604801712	1.6839429730781514	0.14113128257452365	0.18554604583641	0.24379400790562586	0.15001746195211355
